,Timestamp,Open,High,Low,Close,Volume
0,2023-09-25 01:00:00,4.71,4.7601,4.535,4.56,543605.0
1,2023-09-26 01:00:00,4.53,4.605,4.39,4.44,784869.0
2,2023-09-27 01:00:00,4.47,4.541,4.4,4.4,570814.0
3,2023-09-28 01:00:00,4.39,4.5,4.33,4.42,274560.0
4,2023-09-29 01:00:00,4.41,4.49,4.13,4.15,568948.0
5,2023-10-02 01:00:00,4.14,4.2199,4.08,4.14,766054.0
6,2023-10-03 01:00:00,4.09,4.1775,3.975,4.02,1252730.0
7,2023-10-04 01:00:00,4.01,4.09,3.9399,4.08,884300.0
8,2023-10-05 01:00:00,4.07,4.255,4.0699,4.23,582113.0
9,2023-10-06 01:00:00,4.19,4.41,4.1499,4.28,688090.0
10,2023-10-09 01:00:00,4.24,4.33,4.2,4.24,333980.0
11,2023-10-10 01:00:00,4.28,4.29,4.09,4.15,651915.0
12,2023-10-11 01:00:00,4.18,4.285,4.18,4.26,353668.0
13,2023-10-12 01:00:00,4.29,4.39,4.16,4.24,862535.0
14,2023-10-13 01:00:00,4.27,4.34,4.085,4.1,273452.0
15,2023-10-16 01:00:00,4.13,4.22,4.1,4.19,186053.0
16,2023-10-17 01:00:00,4.15,4.32,4.15,4.31,612204.0
17,2023-10-18 01:00:00,4.29,4.36,4.125,4.23,688005.0
18,2023-10-19 01:00:00,4.18,4.26,4.06,4.1,549287.0
19,2023-10-20 01:00:00,4.1,4.135,3.925,3.99,621291.0
20,2023-10-23 01:00:00,3.93,4.11,3.78,4.0,1159196.0
21,2023-10-24 01:00:00,4.09,4.1,3.85,3.85,528184.0
22,2023-10-25 01:00:00,3.8,4.2094,3.8,4.11,888142.0
23,2023-10-26 01:00:00,4.1,4.24,4.07,4.23,655962.0
24,2023-10-27 01:00:00,4.24,4.29,4.12,4.15,467013.0
25,2023-10-30 01:00:00,4.19,4.226,3.87,3.9,953278.0
26,2023-10-31 01:00:00,3.87,3.97,3.86,3.92,436945.0
27,2023-11-01 01:00:00,3.92,4.26,3.9,4.22,616512.0
