,Timestamp,Open,High,Low,Close,Volume
0,2023-09-25 01:00:00,27.3,27.8972,27.19,27.4,409565.0
1,2023-09-26 01:00:00,27.27,28.35,26.94,27.55,634262.0
2,2023-09-27 01:00:00,28.47,30.69,28.285,30.33,1319641.0
3,2023-09-28 01:00:00,30.385,31.26,30.35,31.1,884231.0
4,2023-09-29 01:00:00,31.365,31.79,29.71,30.39,1571764.0
5,2023-10-02 01:00:00,30.23,31.01,30.02,30.4,772519.0
6,2023-10-03 01:00:00,30.49,30.7199,29.01,29.45,731220.0
7,2023-10-04 01:00:00,29.4,29.45,28.04,28.73,822284.0
8,2023-10-05 01:00:00,28.26,29.31,28.16,29.12,425688.0
9,2023-10-06 01:00:00,29.28,29.99,29.105,29.71,612699.0
10,2023-10-09 01:00:00,30.94,31.2714,30.54,30.86,501945.0
11,2023-10-10 01:00:00,31.0,31.49,30.65,30.82,782906.0
12,2023-10-11 01:00:00,30.74,31.215,30.41,30.98,689289.0
13,2023-10-12 01:00:00,31.48,31.765,30.52,30.88,843708.0
14,2023-10-13 01:00:00,31.66,31.9499,31.01,31.06,388451.0
15,2023-10-16 01:00:00,31.29,32.18,30.6855,31.39,774705.0
16,2023-10-17 01:00:00,31.86,32.68,31.74,32.59,746740.0
17,2023-10-18 01:00:00,32.78,33.09,30.91,31.18,1000898.0
18,2023-10-19 01:00:00,31.15,31.59,30.8,31.22,654856.0
19,2023-10-20 01:00:00,31.17,31.17,30.23,30.59,394618.0
20,2023-10-23 01:00:00,30.0,30.62,28.32,30.3,969109.0
21,2023-10-24 01:00:00,30.54,31.15,30.24,30.54,643004.0
22,2023-10-25 01:00:00,30.65,31.41,29.33,30.1,774506.0
23,2023-10-26 01:00:00,30.05,30.42,29.2001,29.78,442746.0
24,2023-10-27 01:00:00,29.79,29.85,29.04,29.24,280699.0
25,2023-10-30 01:00:00,29.44,29.8654,27.43,28.19,908765.0
26,2023-10-31 01:00:00,28.04,28.49,26.63,27.22,858668.0
27,2023-11-01 01:00:00,27.42,28.55,27.1884,27.62,709897.0
28,2023-11-02 01:00:00,27.97,28.7,27.67,28.48,516589.0
29,2023-11-03 01:00:00,28.6,28.99,27.85,28.16,462460.0
30,2023-11-06 02:00:00,28.45,28.45,27.11,27.18,462826.0
31,2023-11-07 02:00:00,26.64,26.6825,25.83,26.08,862472.0
32,2023-11-08 02:00:00,25.97,26.45,25.31,25.43,697233.0
33,2023-11-09 02:00:00,25.46,26.71,25.4,26.06,385601.0
34,2023-11-10 02:00:00,26.42,27.15,26.21,26.76,310885.0
35,2023-11-13 02:00:00,26.68,27.1711,26.02,26.22,570169.0
36,2023-11-14 02:00:00,26.22,26.9,26.205,26.85,733202.0
37,2023-11-15 02:00:00,26.66,27.09,26.28,26.28,590286.0
38,2023-11-16 02:00:00,25.99,26.0,25.0,25.65,591709.0
39,2023-11-17 02:00:00,25.92,27.24,25.795,26.59,638254.0
40,2023-11-20 02:00:00,29.73,32.24,29.62,30.09,2456708.0
41,2023-11-21 02:00:00,30.1,30.24,29.15,29.85,821491.0
42,2023-11-22 02:00:00,29.66,29.98,28.67,29.1,893073.0
43,2023-11-24 02:00:00,29.22,32.66,29.22,31.89,1060736.0
44,2023-11-27 02:00:00,32.42,33.14,31.5226,32.12,904395.0
45,2023-11-28 02:00:00,32.12,32.2999,30.7,30.89,1100432.0
46,2023-11-29 02:00:00,31.0,31.43,30.4,30.42,531964.0
47,2023-11-30 02:00:00,30.6,31.2199,30.18,30.83,557334.0
48,2023-12-01 02:00:00,30.68,31.215,30.554,31.09,600668.0
49,2023-12-04 02:00:00,31.16,31.34,29.55,30.07,693834.0
50,2023-12-05 02:00:00,29.8,31.4493,29.8,31.37,625725.0
51,2023-12-06 02:00:00,31.22,31.22,30.0681,30.1,509669.0
52,2023-12-07 02:00:00,30.3,30.76,29.86,29.89,557141.0
53,2023-12-08 02:00:00,30.08,30.46,29.9,30.39,727529.0
54,2023-12-11 02:00:00,30.62,30.62,29.66,30.15,673844.0
55,2023-12-12 02:00:00,30.09,30.21,29.2796,29.97,614501.0
56,2023-12-13 02:00:00,30.0,30.35,28.53,29.2,767830.0
57,2023-12-14 02:00:00,29.6,29.9799,29.06,29.22,770868.0
58,2023-12-15 02:00:00,29.01,29.44,28.6,28.61,562708.0
59,2023-12-18 02:00:00,29.04,30.84,29.04,30.44,844700.0
60,2023-12-19 02:00:00,30.24,31.205,30.06,30.97,625786.0
61,2023-12-20 02:00:00,31.04,31.24,30.5201,31.13,702516.0
62,2023-12-21 02:00:00,31.37,32.25,30.06,30.08,678518.0
63,2023-12-22 02:00:00,30.18,30.54,29.55,29.84,406832.0
64,2023-12-26 02:00:00,30.01,30.75,29.88,29.9,344929.0
65,2023-12-27 02:00:00,29.9,30.3465,29.6636,29.87,406930.0
66,2023-12-28 02:00:00,29.55,29.86,29.19,29.2,252978.0
67,2023-12-29 02:00:00,29.2,29.69,28.85,29.51,283668.0
68,2024-01-02 02:00:00,29.65,29.9605,28.43,28.51,331382.0
69,2024-01-03 02:00:00,28.7,30.45,28.64,30.12,654297.0
70,2024-01-04 02:00:00,30.16,30.52,29.29,29.48,278120.0
71,2024-01-05 02:00:00,29.82,30.06,29.3646,29.79,658493.0
72,2024-01-08 02:00:00,29.3,30.44,28.82,30.43,490581.0
73,2024-01-09 02:00:00,30.56,31.17,29.33,29.48,519575.0
74,2024-01-10 02:00:00,29.58,29.72,29.16,29.31,376166.0
75,2024-01-11 02:00:00,29.53,29.84,29.07,29.67,342061.0
76,2024-01-12 02:00:00,29.97,30.92,29.96,30.9,435948.0
